Id,IsDelete,CreateTime,UpdateTime,Name,SuitableGrade,Introduce,CourseFocus,CourseStructureId,IntroduceWhenPurchased,DifficultyLevel,Status,CoursePicture_SchoolManagementListPicUrl,CoursePicture_SchoolManagementDetailPicUrl,CoursePicture_IPadAppDetailPicUrl,CoursePicture_IPadAppListPicUrl,CoursePicture_IPhoneTeacherAppDetailPicUrl,CoursePicture_IPhoneTeacherAppListPicUrl,CoursePicture_IPhoneTeacherAppIconUrl,IsOpen,PdfTeachingPlanUrl
1,0,58:18.1,16:50.0,可爱的牙宝宝,中班,"<style>img{max-width: 100%} .ql-align-center{text-align:center} .ql-align-right{text-align: right}</style><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">教师讲解区</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">如果人没有牙齿会怎么样？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">牙齿会生病吗？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">我们应该怎么保护牙齿？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">你的孩子会有这样那样关于牙齿的疑问吗？该怎么回答他们呢？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">“梦小星掉牙”会引发什么有趣的风波呢？快和梦小星一起来认识可爱的牙宝宝吧！</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">幼儿互动区</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">你一定见过很多种奇妙的童话王国，那牙齿王国呢？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">在牙齿王国里，所有的建筑都是用牙齿建成的哦！这里还有许许多多的蔬菜、水果、蛋糕、糖果、巧克力等。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">牙齿王国遭遇了一场很大的危机，勇敢的小朋友们愿意变身牙齿小卫士保卫牙齿王国吗？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">快想一想，怎么才能帮助牙齿王国免受糖果的侵害呢？</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">加油，做一名优秀的牙齿小卫士吧！</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">桌面课程区</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">“宝贝来找茬”</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">注意注意！这不是演习！门牙、犬齿、臼齿，究竟缺失了谁？睁大眼睛仔细瞧，快把缺失的牙齿揪出来！</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">课程特色</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">本课程基于培养幼儿良好的用牙习惯和牙齿卫生习惯，各个教学单元内容相互衔接、前后呼应。通过丰富多彩的活动形式将各个教学知识重难点完美的融入课程。幼儿在学习了本次课程后，能更好地了解牙齿的相关知识：不同位置的牙齿有自己的名字和作用；为什么会掉牙；为什么有蛀牙；如何正确刷牙……</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">备注</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(230, 0, 0); line-height: 32px; font-size: 18px;"">该课程仅适用于“</span><span style=""color: rgb(230, 0, 0); font-size: 18px;"">三面墙+桌面</span><span style=""color: rgb(230, 0, 0); font-size: 18px; line-height: 32px;"" class=""ql-font-Yahei"">”、“三面墙”套餐使用。</span></p><p style=""margin-bottom: 20px;""><br></p>",健康,5,"<style>img{max-width: 100%}  .ql-align-center{text-align:center} .ql-align-right{text-align: right}</style><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 18px;"">课程特色</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">本课程基于培养幼儿良好的用牙习惯和牙齿卫生习惯，各个教学单元内容相互衔接、前后呼应。通过丰富多彩的活动形式将各个教学知识重难点完美的融入课程。幼儿 在学习了本次课程后，能更好地了解牙齿的相关知识：不同位置的牙齿有自己的名字和作用；为什么会掉牙；为什么有蛀牙；如何正确刷牙……</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""font-size: 18px; color: rgb(68, 68, 68); line-height: 32px;"">活动目标</strong></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">知识与技能：</strong><span class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">知道换牙是生长发育的正常现象，了解牙齿的种类、位置和功能。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">过程与方法：</strong><span class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">通过观看刷牙教程和模拟操作，学习正确的刷牙方法。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">情感态度与价值观：</strong><span class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 16px;"">萌发保护牙齿的意识，养成饭后漱口、早晚刷牙的好习惯。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""line-height: 32px; color: rgb(68, 68, 68); font-size: 18px;"">活动准备</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">模拟刷牙套装（小牙刷、一次性水杯、可水洗黑色水笔、牙齿模型）每组一份</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">温馨提示</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">1．建议教学活动顺序：桌面游戏——教师讲解——其他——学生互动</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">2．可在区角活动区布置一个小小牙医诊所，配上牙医的服饰和工具。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 18px;"">活动过程</strong></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">一、游戏“宝贝来找茬”，激趣引题</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">梦小星的哪颗牙齿缺失了？快帮他找出来吧！</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">课程设置6人一组，分区域作答，教师可通过ipad控制端一键随机分配每组参人员开始游戏。幼儿【单击】选择牙齿缺失的部分答题，若正确，缺失的牙齿便会飞入相应的位置中；若错误，错误选项会发出红光，并匹配正确选项。课程环节设置共3轮，难度通过减少牙齿的种类或改变牙齿的高度来增加难度，共计10题。老师可根据玩游戏的时间和正确率来判断小朋友观察力的强弱。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">二、和梦小星一起学习牙齿的知识</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">1．梦小星换牙。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">梦小星在客厅沙发上吃水果，【单击】梦小星，门牙摇晃，再次【单击】梦小星，梦小星求助，【单击】摇晃门牙，星宝拔牙，【单击】冒头门牙，新门牙长出。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">2．了解牙齿种类、位置和作用。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">牙齿种类分门牙、犬齿、臼齿3种类型，分别【单击】这3种牙齿，它们会做自我介绍。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">【单击】梦小星，梦小星吃糖，再次【单击】梦小星，进入蛀牙医治环节。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">3．蛀牙医治。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">适当讲解蛀牙的危害蛀牙，单击【蛀牙】，星宝拿着钻头和放大镜给梦小星治牙，牙齿变正常。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">三、学会正确刷牙</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">1．观看刷牙教程。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">【单击】梦小星的牙齿，引导幼儿正确刷牙。依次【单击】上排牙齿、下排牙齿、左右里面大牙和中间口腔，星宝会对这4个刷牙步骤进行详细介绍，最后【单击】水枪喷水，牙齿上的泡沫没有了，变得非常洁白。可重复点击4个部位多次 进行讲解，引导幼儿了解刷牙的过程和好处。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">2．分发活动材料，幼儿以小组为单位分组模拟练习刷牙，教师巡回指导。（用黑色水笔涂在牙齿模型上，模拟牙渍等）</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">四、保卫牙齿王国</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">引导语：聪明的小朋友们已经知道了如何保护自己的牙齿，牙齿王国也需要我们的帮助哦！</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">将幼儿分成两组，每组拥有一个墙面的点击权利。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">规则：【单击】掉落对牙齿不利的物品，如：蛋糕、巧克力、糖果，牙齿会产生细菌被腐烂，游戏宣布失败。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">【单击】牙刷，则牙刷不会掉落，保护不了牙齿；不点击牙刷则牙刷定时清理细菌。</span></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""color: rgb(68, 68, 68); line-height: 32px; font-size: 16px;"">在一定时间内没有细菌滋生的牙齿即可视为游戏胜利。</span></p><p style=""margin-bottom: 20px;""><strong class=""ql-font-Yahei"" style=""font-size: 18px; line-height: 32px; color: rgb(68, 68, 68);"">备注</strong></p><p style=""margin-bottom: 20px;""><span class=""ql-font-Yahei"" style=""font-size: 18px; line-height: 32px; color: rgb(230, 0, 0);"">该课程仅适用于“</span><span style=""font-size: 18px; color: rgb(230, 0, 0);"">三面墙+桌面</span><span style=""font-size: 18px; color: rgb(230, 0, 0); line-height: 32px;"" class=""ql-font-Yahei"">”、“三面墙”套餐使用。</span></p><p style=""margin-bottom: 20px;""><br></p>",3,0,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/bc297625e98e42cf86bb2ae4a14323e1.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/a8a9c0cd1df849bfa1136e9909c27480.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/a8a9c0cd1df849bfa1136e9909c27480.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/0b0072b256e24cb0bd95c19268fce470.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/c8feed0fffc0485181767e9df79eb1e6.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/bc297625e98e42cf86bb2ae4a14323e1.png,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadimg/CourseImage/0b0072b256e24cb0bd95c19268fce470.png,1,https://thinknest2prod.blob.core.chinacloudapi.cn/uploadpdf/ThinkNestCourseTeachingPlan/57268171439e42fe9fdbbaf3109a01ae.pdf
